X,Y,LATITUDE,LONGITUDE,LABEL,ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_2,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9
824433.702,7844419.839,70° 29' 41.48" N,150° 16' 03.00" W,,7,SM,14.9613,0,48.0881,2.78681,19327,24,2008,15,52,53,-10.917847,1.00E+25,1.00E+25
824404.011,7844415.728,70° 29' 41.49" N,150° 16' 05.90" W,,7,SM,0.0185,0.0185,48.1066,6.671881,10,24,2008,15,53,3,-12.359863,1.00E+25,1.00E+25
824375.499,7844410.848,70° 29' 41.47" N,150° 16' 08.69" W,,7,SM,0.0179,0.0364,48.1245,6.438578,10,24,2008,15,53,13,-11.398438,1.00E+25,1.00E+25
824350.120,7844403.413,70° 29' 41.35" N,150° 16' 11.21" W,,7,SM,0.0164,0.0528,48.1409,5.886096,10,24,2008,15,53,23,-10.437256,1.00E+25,1.00E+25
824323.644,7844394.880,70° 29' 41.20" N,150° 16' 13.86" W,,7,SM,0.0172,0.07,48.1581,6.191613,10,24,2008,15,53,33,-10.917847,1.00E+25,1.00E+25
824295.699,7844387.827,70° 29' 41.10" N,150° 16' 16.62" W,,7,SM,0.0178,0.0878,48.1759,6.415485,10,24,2008,15,53,43,-11.87915,1.00E+25,1.00E+25
824270.603,7844396.230,70° 29' 41.48" N,150° 16' 18.90" W,,7,SM,0.0164,0.1042,48.1922,5.891176,10,24,2008,15,53,53,-12.359863,1.00E+25,1.00E+25
824249.085,7844402.519,70° 29' 41.78" N,150° 16' 20.87" W,,7,SM,0.0139,0.118,48.2061,4.990897,10,24,2008,15,54,3,-15.243652,1.00E+25,1.00E+25
824223.915,7844407.527,70° 29' 42.06" N,150° 16' 23.21" W,,7,SM,0.0159,0.1339,48.222,5.712151,10,24,2008,15,54,13,-15.243652,1.00E+25,1.00E+25
824185.584,7844412.323,70° 29' 42.39" N,150° 16' 26.80" W,,7,SM,0.0239,0.1578,48.2459,8.598959,10,24,2008,15,54,23,-15.724365,1.00E+25,1.00E+25
824130.983,7844423.606,70° 29' 43.00" N,150° 16' 31.86" W,,7,SM,0.0345,0.1922,48.2803,12.411007,10,24,2008,15,54,33,-13.321045,1.00E+25,1.00E+25
824050.792,7844461.088,70° 29' 44.57" N,150° 16' 39.00" W,,7,SM,0.0547,0.247,48.3351,19.707217,10,24,2008,15,54,43,-9.956543,1.00E+25,1.00E+25
823964.945,7844524.646,70° 29' 46.99" N,150° 16' 46.32" W,,7,SM,0.0661,0.3131,48.4011,23.783202,10,24,2008,15,54,53,-10.917847,1.00E+25,1.00E+25
823883.529,7844608.026,70° 29' 50.03" N,150° 16' 52.94" W,,7,SM,0.0721,0.3851,48.4732,25.951855,10,24,2008,15,55,3,-13.801758,1.00E+25,1.00E+25
823802.790,7844701.097,70° 29' 53.37" N,150° 16' 59.37" W,,7,SM,0.0762,0.4614,48.5494,27.439041,10,24,2008,15,55,13,-11.87915,1.00E+25,1.00E+25
823725.874,7844800.365,70° 29' 56.89" N,150° 17' 05.34" W,,7,SM,0.0777,0.539,48.6271,27.967332,10,24,2008,15,55,23,-10.437256,1.00E+25,1.00E+25
823662.897,7844881.902,70° 29' 59.78" N,150° 17' 10.23" W,,7,SM,0.0637,0.6028,48.6909,22.94507,10,24,2008,15,55,33,-11.398438,1.00E+25,1.00E+25
823619.290,7844950.256,70° 30' 02.17" N,150° 17' 13.46" W,,7,SM,0.0502,0.6529,48.741,18.057901,10,24,2008,15,55,43,-12.359863,1.00E+25,1.00E+25
823594.825,7844899.146,70° 30' 00.65" N,150° 17' 16.50" W,,7,SM,0.0351,0.688,48.7761,12.61858,10,24,2008,15,55,53,-12.359863,1.00E+25,1.00E+25
823613.854,7844792.643,70° 29' 57.16" N,150° 17' 16.15" W,,7,SM,0.0669,0.7549,48.843,24.099314,10,24,2008,15,56,3,-13.321045,1.00E+25,1.00E+25
823694.578,7844686.965,70° 29' 53.42" N,150° 17' 09.90" W,,7,SM,0.0823,0.8372,48.9253,29.6164,10,24,2008,15,56,13,-10.917847,1.00E+25,1.00E+25
823824.154,7844623.702,70° 29' 50.80" N,150° 16' 58.40" W,,7,SM,0.0892,0.9264,49.0145,32.102762,10,24,2008,15,56,23,-10.917847,1.00E+25,1.00E+25
823962.765,7844583.188,70° 29' 48.87" N,150° 16' 45.72" W,,7,SM,0.0893,1.0157,49.1038,32.14695,10,24,2008,15,56,33,-8.995239,1.00E+25,1.00E+25
824102.972,7844611.176,70° 29' 49.12" N,150° 16' 31.94" W,,7,SM,0.0884,1.1041,49.1922,31.822953,10,24,2008,15,56,43,-8.514648,1.00E+25,1.00E+25
824222.317,7844692.568,70° 29' 51.16" N,150° 16' 19.42" W,,7,SM,0.0893,1.1934,49.2815,32.158222,10,24,2008,15,56,53,-7.07251,1.00E+25,1.00E+25
824317.854,7844800.798,70° 29' 54.17" N,150° 16' 08.80" W,,7,SM,0.0893,1.2827,49.3708,32.142818,10,24,2008,15,57,3,-8.514648,1.00E+25,1.00E+25
824404.229,7844915.416,70° 29' 57.43" N,150° 15' 58.97" W,,7,SM,0.0888,1.3715,49.4595,31.956434,10,24,2008,15,57,13,-10.437256,1.00E+25,1.00E+25
824479.980,7845034.330,70° 30' 00.88" N,150° 15' 50.09" W,,7,SM,0.0872,1.4587,49.5468,31.395956,10,24,2008,15,57,23,-9.47583,1.00E+25,1.00E+25
824543.852,7845150.210,70° 30' 04.28" N,150° 15' 42.38" W,,7,SM,0.0818,1.5405,49.6286,29.465308,10,24,2008,15,57,33,-9.47583,1.00E+25,1.00E+25
824599.647,7845261.538,70° 30' 07.57" N,150° 15' 35.51" W,,7,SM,0.077,1.6175,49.7056,27.730972,10,24,2008,15,57,43,-9.956543,1.00E+25,1.00E+25
824636.079,7845379.841,70° 30' 11.18" N,150° 15' 30.39" W,,7,SM,0.0766,1.6941,49.7822,27.5692,10,24,2008,15,57,53,-8.995239,1.00E+25,1.00E+25
824651.676,7845503.211,70° 30' 15.04" N,150° 15' 27.20" W,,7,SM,0.0769,1.7711,49.8592,27.697453,10,24,2008,15,58,3,-9.956543,1.00E+25,1.00E+25
824655.252,7845629.728,70° 30' 19.06" N,150° 15' 25.10" W,,7,SM,0.0783,1.8494,49.9375,28.192089,10,24,2008,15,58,13,-8.514648,1.00E+25,1.00E+25
824651.458,7845749.912,70° 30' 22.91" N,150° 15' 23.80" W,,7,SM,0.0744,1.9238,50.0119,26.783536,10,24,2008,15,58,23,-12.840454,1.00E+25,1.00E+25
824632.904,7845869.648,70° 30' 26.82" N,150° 15' 23.91" W,,7,SM,0.075,1.9987,50.0868,26.989145,10,24,2008,15,58,33,-10.917847,1.00E+25,1.00E+25
824618.297,7845990.332,70° 30' 30.74" N,150° 15' 23.64" W,,7,SM,0.0752,2.074,50.1621,27.078255,10,24,2008,15,58,43,-9.47583,1.00E+25,1.00E+25
824615.291,7846110.254,70° 30' 34.58" N,150° 15' 22.26" W,,7,SM,0.0742,2.1482,50.2363,26.720262,10,24,2008,15,58,53,-9.956543,1.00E+25,1.00E+25
824621.507,7846230.197,70° 30' 38.38" N,150° 15' 20.01" W,,7,SM,0.0743,2.2225,50.3106,26.752025,10,24,2008,15,59,3,-7.07251,1.00E+25,1.00E+25
824638.024,7846348.812,70° 30' 42.08" N,150° 15' 16.79" W,,7,SM,0.0741,2.2966,50.3847,26.674641,10,24,2008,15,59,13,-6.591919,1.00E+25,1.00E+25
824664.104,7846464.678,70° 30' 45.66" N,150° 15' 12.69" W,,7,SM,0.0735,2.3701,50.4582,26.45183,10,24,2008,15,59,23,-11.398438,1.00E+25,1.00E+25
824686.214,7846580.157,70° 30' 49.24" N,150° 15' 08.97" W,,7,SM,0.0727,2.4428,50.5309,26.187867,10,24,2008,15,59,33,-14.763062,1.00E+25,1.00E+25
824706.304,7846695.721,70° 30' 52.84" N,150° 15' 05.45" W,,7,SM,0.0726,2.5154,50.6035,26.125239,10,24,2008,15,59,43,-18.127808,1.00E+25,1.00E+25
824717.290,7846812.972,70° 30' 56.53" N,150° 15' 02.78" W,,7,SM,0.0729,2.5882,50.6763,26.230765,10,24,2008,15,59,53,-14.282471,1.00E+25,1.00E+25
824724.445,7846930.233,70° 31' 00.23" N,150° 15' 00.46" W,,7,SM,0.0727,2.6609,50.749,26.167051,10,24,2008,16,0,3,-12.359863,1.00E+25,1.00E+25
824747.943,7847042.531,70° 31' 03.71" N,150° 14' 56.66" W,,7,SM,0.071,2.7319,50.82,25.55365,10,24,2008,16,0,13,-11.87915,1.00E+25,1.00E+25
824792.391,7847147.150,70° 31' 06.84" N,150° 14' 50.96" W,,7,SM,0.0703,2.8022,50.8903,25.314226,10,24,2008,16,0,23,-10.437256,1.00E+25,1.00E+25
824817.987,7847257.498,70° 31' 10.24" N,150° 14' 46.98" W,,7,SM,0.0701,2.8723,50.9604,25.229552,10,24,2008,16,0,33,-9.956543,1.00E+25,1.00E+25
824847.555,7847368.987,70° 31' 13.66" N,150° 14' 42.61" W,,7,SM,0.0714,2.9437,51.0318,25.689362,10,24,2008,16,0,43,-12.359863,1.00E+25,1.00E+25
824887.735,7847476.940,70° 31' 16.92" N,150° 14' 37.27" W,,7,SM,0.0713,3.0149,51.103,25.653485,10,24,2008,16,0,53,-9.956543,1.00E+25,1.00E+25
824937.314,7847583.251,70° 31' 20.08" N,150° 14' 31.05" W,,7,SM,0.0726,3.0875,51.1756,26.122758,10,24,2008,16,1,3,-5.149902,1.00E+25,1.00E+25
824996.530,7847692.280,70° 31' 23.29" N,150° 14' 23.88" W,,7,SM,0.0767,3.1642,51.2523,27.629327,10,24,2008,16,1,13,-5.149902,1.00E+25,1.00E+25
825056.093,7847804.936,70° 31' 26.60" N,150° 14' 16.62" W,,7,SM,0.0788,3.2431,51.3312,28.377544,10,24,2008,16,1,23,-6.591919,1.00E+25,1.00E+25
825100.303,7847926.459,70° 31' 30.28" N,150° 14' 10.70" W,,7,SM,0.08,3.3231,51.4112,28.799571,10,24,2008,16,1,33,-7.07251,1.00E+25,1.00E+25
825117.603,7848054.792,70° 31' 34.29" N,150° 14' 07.26" W,,7,SM,0.0801,3.4032,51.4913,28.842583,10,24,2008,16,1,43,-12.840454,1.00E+25,1.00E+25
825120.472,7848184.413,70° 31' 38.41" N,150° 14' 05.19" W,,7,SM,0.0802,3.4834,51.5715,28.87891,10,24,2008,16,1,53,-15.243652,1.00E+25,1.00E+25
825095.270,7848312.022,70° 31' 42.60" N,150° 14' 05.82" W,,7,SM,0.0805,3.5639,51.652,28.973352,10,24,2008,16,2,3,-15.243652,1.00E+25,1.00E+25
825062.985,7848439.165,70° 31' 46.81" N,150° 14' 07.14" W,,7,SM,0.0812,3.6451,51.7331,29.219245,10,24,2008,16,2,13,-13.321045,1.00E+25,1.00E+25
825025.759,7848564.086,70° 31' 50.96" N,150° 14' 08.97" W,,7,SM,0.0807,3.7257,51.8138,29.034484,10,24,2008,16,2,23,-10.917847,1.00E+25,1.00E+25
824974.451,7848684.893,70° 31' 55.06" N,150° 14' 12.19" W,,7,SM,0.0812,3.8069,51.895,29.233873,10,24,2008,16,2,33,-6.591919,1.00E+25,1.00E+25
824936.819,7848807.874,70° 31' 59.15" N,150° 14' 14.08" W,,7,SM,0.0796,3.8865,51.9746,28.646973,10,24,2008,16,2,43,-4.669312,1.00E+25,1.00E+25
824914.667,7848933.107,70° 32' 03.25" N,150° 14' 14.46" W,,7,SM,0.0787,3.9652,52.0533,28.327832,10,24,2008,16,2,53,-5.149902,1.00E+25,1.00E+25
824905.031,7849059.404,70° 32' 07.33" N,150° 14' 13.63" W,,7,SM,0.0784,4.0435,52.1316,28.214054,10,24,2008,16,3,3,-4.188599,1.00E+25,1.00E+25
824910.169,7849186.722,70° 32' 11.36" N,150° 14' 11.37" W,,7,SM,0.0788,4.1224,52.2105,28.381781,10,24,2008,16,3,13,-4.188599,1.00E+25,1.00E+25
824916.225,7849314.173,70° 32' 15.40" N,150° 14' 09.01" W,,7,SM,0.0789,4.2013,52.2894,28.420474,10,24,2008,16,3,23,0.618042,1.00E+25,1.00E+25
824922.647,7849442.994,70° 32' 19.48" N,150° 14' 06.61" W,,7,SM,0.0798,4.2811,52.3692,28.729054,10,24,2008,16,3,33,6.866455,1.00E+25,1.00E+25
824929.880,7849571.368,70° 32' 23.54" N,150° 14' 04.13" W,,7,SM,0.0796,4.3607,52.4488,28.639518,10,24,2008,16,3,43,7.347168,1.00E+25,1.00E+25
824937.146,7849699.937,70° 32' 27.61" N,150° 14' 01.65" W,,7,SM,0.0797,4.4404,52.5285,28.682831,10,24,2008,16,3,53,7.347168,1.00E+25,1.00E+25
824895.484,7849824.776,70° 32' 31.79" N,150° 14' 03.90" W,,7,SM,0.0814,4.5218,52.6099,29.314452,10,24,2008,16,4,3,-14.282471,1.00E+25,1.00E+25
824889.896,7849959.375,70° 32' 36.11" N,150° 14' 02.56" W,,7,SM,0.0834,4.6051,52.6932,30.006762,10,24,2008,16,4,13,-19.088989,1.00E+25,1.00E+25
824881.602,7850087.562,70° 32' 40.24" N,150° 14' 01.57" W,,7,SM,0.0795,4.6846,52.7727,28.612594,10,24,2008,16,4,23,-19.088989,1.00E+25,1.00E+25
824879.130,7850213.210,70° 32' 44.26" N,150° 14' 00.06" W,,7,SM,0.0778,4.7624,52.8505,27.992624,10,24,2008,16,4,33,-19.088989,1.00E+25,1.00E+25
824869.793,7850338.612,70° 32' 48.30" N,150° 13' 59.20" W,,7,SM,0.0778,4.8402,52.9283,28.010053,10,24,2008,16,4,43,-19.088989,1.00E+25,1.00E+25
824843.050,7850459.603,70° 32' 52.28" N,150° 14' 00.08" W,,7,SM,0.0767,4.9169,53.0049,27.600495,10,24,2008,16,4,53,-19.088989,1.00E+25,1.00E+25
824807.991,7850580.889,70° 32' 56.32" N,150° 14' 01.75" W,,7,SM,0.0781,4.995,53.0831,28.121557,10,24,2008,16,5,3,-19.088989,1.00E+25,1.00E+25
824761.190,7850698.022,70° 33' 00.27" N,150° 14' 04.60" W,,7,SM,0.078,5.073,53.1611,28.095409,10,24,2008,16,5,13,-17.647095,1.00E+25,1.00E+25
824710.786,7850815.385,70° 33' 04.25" N,150° 14' 07.79" W,,7,SM,0.079,5.152,53.2401,28.449469,10,24,2008,16,5,23,-12.840454,1.00E+25,1.00E+25
824670.974,7850935.792,70° 33' 08.27" N,150° 14' 09.93" W,,7,SM,0.0785,5.2305,53.3186,28.247669,10,24,2008,16,5,33,-11.398438,1.00E+25,1.00E+25
824633.635,7851057.312,70° 33' 12.32" N,150° 14' 11.81" W,,7,SM,0.0787,5.3092,53.3972,28.316433,10,24,2008,16,5,43,-10.917847,1.00E+25,1.00E+25
824594.688,7851179.538,70° 33' 16.40" N,150° 14' 13.84" W,,7,SM,0.0794,5.3885,53.4766,28.573457,10,24,2008,16,5,53,-8.514648,1.00E+25,1.00E+25
824562.948,7851303.940,70° 33' 20.52" N,150° 14' 15.15" W,,7,SM,0.0794,5.468,53.5561,28.597521,10,24,2008,16,6,3,-5.149902,1.00E+25,1.00E+25
824543.058,7851430.441,70° 33' 24.65" N,150° 14' 15.29" W,,7,SM,0.0792,5.5472,53.6353,28.523661,10,24,2008,16,6,13,-3.707886,1.00E+25,1.00E+25
824514.141,7851555.253,70° 33' 28.76" N,150° 14' 16.32" W,,7,SM,0.0793,5.6265,53.7146,28.537696,10,24,2008,16,6,23,-3.707886,1.00E+25,1.00E+25
824472.999,7851675.844,70° 33' 32.80" N,150° 14' 18.58" W,,7,SM,0.0788,5.7053,53.7934,28.380714,10,24,2008,16,6,33,-3.707886,1.00E+25,1.00E+25
824454.007,7851801.346,70° 33' 36.89" N,150° 14' 18.66" W,,7,SM,0.0785,5.7838,53.8719,28.273487,10,24,2008,16,6,43,-4.669312,1.00E+25,1.00E+25
824441.664,7851928.944,70° 33' 41.02" N,150° 14' 18.06" W,,7,SM,0.0793,5.8632,53.9513,28.554425,10,24,2008,16,6,53,-8.995239,1.00E+25,1.00E+25
824424.621,7852056.987,70° 33' 45.19" N,150° 14' 17.91" W,,7,SM,0.0799,5.9431,54.0312,28.772541,10,24,2008,16,7,3,-8.995239,1.00E+25,1.00E+25
824413.540,7852186.649,70° 33' 49.37" N,150° 14' 17.17" W,,7,SM,0.0805,6.0236,54.1117,28.986816,10,24,2008,16,7,13,-7.553101,1.00E+25,1.00E+25
824409.969,7852317.214,70° 33' 53.56" N,150° 14' 15.69" W,,7,SM,0.0808,6.1044,54.1925,29.093423,10,24,2008,16,7,23,-6.591919,1.00E+25,1.00E+25
824406.648,7852449.508,70° 33' 57.79" N,150° 14' 14.17" W,,7,SM,0.0819,6.1863,54.2744,29.476903,10,24,2008,16,7,33,-0.343384,1.00E+25,1.00E+25
824397.030,7852580.699,70° 34' 02.02" N,150° 14' 13.26" W,,7,SM,0.0814,6.2677,54.3558,29.300605,10,24,2008,16,7,43,1.579346,1.00E+25,1.00E+25
824368.063,7852707.197,70° 34' 06.19" N,150° 14' 14.28" W,,7,SM,0.0803,6.348,54.4361,28.906058,10,24,2008,16,7,53,0.618042,1.00E+25,1.00E+25
824323.266,7852828.008,70° 34' 10.25" N,150° 14' 16.89" W,,7,SM,0.0797,6.4277,54.5158,28.699741,10,24,2008,16,8,3,-0.343384,1.00E+25,1.00E+25
824276.523,7852946.280,70° 34' 14.24" N,150° 14' 19.72" W,,7,SM,0.0787,6.5064,54.5945,28.32626,10,24,2008,16,8,13,0.137451,1.00E+25,1.00E+25
824241.330,7853065.667,70° 34' 18.22" N,150° 14' 21.43" W,,7,SM,0.077,6.5834,54.6715,27.723855,10,24,2008,16,8,23,-0.824097,1.00E+25,1.00E+25
824221.236,7853191.009,70° 34' 22.31" N,150° 14' 21.61" W,,7,SM,0.0785,6.6619,54.75,28.276028,10,24,2008,16,8,33,-0.824097,1.00E+25,1.00E+25
824213.507,7853317.396,70° 34' 26.38" N,150° 14' 20.59" W,,7,SM,0.0783,6.7403,54.8284,28.204747,10,24,2008,16,8,43,-1.304688,1.00E+25,1.00E+25
824192.936,7853441.730,70° 34' 30.44" N,150° 14' 20.83" W,,7,SM,0.078,6.8183,54.9064,28.07114,10,24,2008,16,8,53,-1.785278,1.00E+25,1.00E+25
824159.093,7853561.312,70° 34' 34.41" N,150° 14' 22.41" W,,7,SM,0.0769,6.8952,54.9833,27.682373,10,24,2008,16,9,3,-1.785278,1.00E+25,1.00E+25
824091.323,7853663.741,70° 34' 37.99" N,150° 14' 27.48" W,,7,SM,0.076,6.9711,55.0592,27.353744,10,24,2008,16,9,13,-1.785278,1.00E+25,1.00E+25
824019.630,7853750.555,70° 34' 41.09" N,150° 14' 33.14" W,,7,SM,0.0697,7.0408,55.1289,25.074099,10,24,2008,16,9,23,-0.343384,1.00E+25,1.00E+25
823957.682,7853837.093,70° 34' 44.14" N,150° 14' 37.87" W,,7,SM,0.0658,7.1066,55.1947,23.702321,10,24,2008,16,9,33,-1.304688,1.00E+25,1.00E+25
823910.293,7853930.261,70° 34' 47.33" N,150° 14' 41.12" W,,7,SM,0.0647,7.1713,55.2594,23.281229,10,24,2008,16,9,43,-1.785278,1.00E+25,1.00E+25
823876.392,7854028.397,70° 34' 50.62" N,150° 14' 43.00" W,,7,SM,0.0642,7.2355,55.3236,23.126492,10,24,2008,16,9,53,-2.265991,1.00E+25,1.00E+25
823859.238,7854131.411,70° 34' 53.99" N,150° 14' 43.21" W,,7,SM,0.0646,7.3002,55.3883,23.261827,10,24,2008,16,10,3,-2.746704,1.00E+25,1.00E+25
823863.592,7854228.521,70° 34' 57.07" N,150° 14' 41.44" W,,7,SM,0.0601,7.3603,55.4484,21.652092,10,24,2008,16,10,13,-4.188599,1.00E+25,1.00E+25
823942.085,7854236.915,70° 34' 56.97" N,150° 14' 33.80" W,,7,SM,0.0488,7.4091,55.4972,15.973466,11,24,2008,16,10,24,-4.669312,1.00E+25,1.00E+25
824014.136,7854179.867,70° 34' 54.82" N,150° 14' 27.69" W,,7,SM,0.0568,7.466,55.554,20.462931,10,24,2008,16,10,34,-5.630493,1.00E+25,1.00E+25
824105.812,7854196.575,70° 34' 54.92" N,150° 14' 18.66" W,,7,SM,0.0576,7.5236,55.6117,20.742191,10,24,2008,16,10,44,-4.669312,1.00E+25,1.00E+25
824187.789,7854245.166,70° 34' 56.09" N,150° 14' 10.12" W,,7,SM,0.0589,7.5825,55.6706,23.569933,9,24,2008,16,10,53,-4.669312,1.00E+25,1.00E+25
